date,signal_date,strategy,model,features,feature_count,stress_probability,predicted_stress,actual_stress,train_stress_rate,return_threshold,rv_threshold,equity_weight,bond_weight,turnover,gross_return,net_return,next_equity_return,next_realized_variance,train_obs,fit_status,error_message
2020-12-31,2020-11-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.7756494054254233,1,0,0.3055555555555556,-0.03645172608662994,0.057011352641784446,0.33461035674474604,0.665389643255254,0.23129533704470845,0.009158081179546633,0.008926785842501924,0.0226339706757789,0.0204652304486738,72,fitted,
2021-01-31,2020-12-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.5077175604836657,1,0,0.3055555555555556,-0.03645172608662994,0.057011352641784446,0.4953694637098006,0.5046305362901994,0.32151821393010915,-0.015017258159084461,-0.01533877637301457,-0.0252408995058045,0.0213041015083954,72,fitted,
2021-02-28,2021-01-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.5453141072592721,1,0,0.3055555555555556,-0.03645172608662994,0.057011352641784446,0.4728115356444368,0.5271884643555632,0.04511585613072766,0.012095695456489476,0.01205057960035875,0.0445218078176559,0.0200905207343274,72,fitted,
2021-03-31,2021-02-28,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.4993570782963664,0,0,0.3055555555555556,-0.03645172608662994,0.057011352641784446,0.5003857530221802,0.49961424697781975,0.05514843475548692,0.040636598514247786,0.0405814500794923,0.0777601236614675,0.0149208587179506,72,fitted,
2021-04-30,2021-03-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.38039707158406266,0,0,0.3055555555555556,-0.03645172608662994,0.057011352641784446,0.5717617570495624,0.42823824295043755,0.1427520080547644,0.004816236488758492,0.004673484480703727,0.0141686793640398,0.0119966030091219,72,fitted,
2021-05-31,2021-04-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.3625478815179096,0,0,0.3055555555555556,-0.03645172608662994,0.057011352641784446,0.5824712710892542,0.41752872891074577,0.021419028079383562,0.008628029022298062,0.008606609994218677,0.016282818715724,0.0280906621925489,72,fitted,
2021-06-30,2021-05-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.49748530795079976,0,0,0.3055555555555556,-0.03645172608662994,0.057011352641784446,0.5015088152295202,0.4984911847704798,0.1619249117194681,0.004166473875676845,0.004004548963957377,0.0079936524621488,0.0286055658030216,72,fitted,
2021-07-31,2021-06-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.5004023202295659,1,0,0.3055555555555556,-0.03645172608662994,0.057011352641784446,0.4997586078622605,0.5002413921377395,0.003500414734519397,0.011330557983540532,0.011327057568806012,0.0043101980298705,0.0317749154606456,72,fitted,
2021-08-31,2021-07-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.5459668381369324,1,0,0.3055555555555556,-0.03645172608662994,0.057011352641784446,0.4724198971178406,0.5275801028821594,0.05467742148883975,0.010363904720331866,0.010309227298843026,0.0261927728811608,0.0062712450651166,72,fitted,
2021-09-30,2021-08-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.27195387734512266,0,0,0.3055555555555556,-0.03645172608662994,0.057011352641784446,0.6368276735929264,0.36317232640707364,0.3288155529501715,-0.026591734777921434,-0.026920550330871606,-0.03534689713399,0.0279901974344182,72,fitted,
